data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,fase,evento
2016-12-13T00:00:00Z,NA,Recebimento,"Recebido o Ofício nº 18/2016, da Comissão de Legislação Participativa, que encaminha Projeto de Lei de autoria da Comissão.
A proposição supramencionada é decorrente da transformação da Sugestão n° 83116, de autoria da Associação Brasileira de Saúde Coletiva - ABRASCO.
",2120775,NA,500,"Prioridade (Art. 151, II, RICD)",1,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1516721,NA,NA
2016-12-13T00:00:00Z,NA,Notificação de Encaminhamento Fora de Fluxo,Realizar o Encaminhamento para SECAP(SGM),2120775,NA,910,"Prioridade (Art. 151, II, RICD)",4,SEPRO,https://dadosabertos.camara.leg.br/api/v2/orgaos/100229,NA,NA,NA
2016-12-13T14:59:00Z,NA,Apresentação de Proposição,"Apresentação do Projeto de Lei n. 6670/2016, pela Comissão de Legislação Participativa, que: ""Institui a Política Nacional de Redução de Agrotóxicos - PNARA, e dá outras providencias"".",2120775,NA,100,"Prioridade (Art. 151, II, RICD)",2,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1516582,iniciativa,NA
2016-12-13T15:01:00Z,NA,Notificação (CeDi) - Legislação Citada,Encaminhado  à CEDI (Legislação Citada),2120775,NA,1004,"Prioridade (Art. 151, II, RICD)",3,CEDI,https://dadosabertos.camara.leg.br/api/v2/orgaos/100046,NA,iniciativa,NA
2016-12-13T22:01:00Z,NA,Encaminhamento,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 3745/2016.,2120775,NA,180,"Prioridade (Art. 151, II, RICD)",5,SEPRO,https://dadosabertos.camara.leg.br/api/v2/orgaos/100229,NA,iniciativa,NA
2016-12-14T09:41:00Z,NA,Recebimento,Recebimento pela SECAP(SGM).,2120775,NA,500,"Prioridade (Art. 151, II, RICD)",6,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,iniciativa,NA
2016-12-21T16:30:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 5748/2016, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 6670, de 2016, da Comissão de Legislação Participativa, ao PL nº 6299 de 2002, para que tramitem em conjunto"".",2120775,NA,194,"Prioridade (Art. 151, II, RICD)",7,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1519609,iniciativa,requerimento_apensacao
2017-02-07T00:00:00Z,NA,Distribuição ,Despacho a Confirmar.,2120775,NA,110,"Prioridade (Art. 151, II, RICD)",8,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1523518,iniciativa,NA
2017-02-07T00:00:00Z,NA,Distribuição ,"Às Comissões de Educação; Desenvolvimento Econômico, Indústria, Comércio e Serviços; Meio Ambiente e Desenvolvimento Sustentável; Seguridade Social e Família; Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD)Em razão da distribuição a mais de três Comissões de mérito, determino a criação de Comissão Especial para analisar a matéria, conforme o inciso II do art. 34 do RICD. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",2120775,NA,110,"Prioridade (Art. 151, II, RICD)",11,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1523518,iniciativa,NA
2017-02-07T00:00:00Z,NA,Criação de Comissão Temporária,"Ato da Presidência: Cria Comissão Especial, nos termos do inciso II do art. 34 do Regimento Interno.",2120775,NA,120,"Prioridade (Art. 151, II, RICD)",15,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1523645,iniciativa,criacao_comissao_temporaria
2017-02-07T00:00:00Z,NA,Publicação de Proposição,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 8/2/17 PÁG. 145 COL. 01.,2120775,NA,604,"Prioridade (Art. 151, II, RICD)",16,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533305,iniciativa,NA
2017-02-07T13:05:00Z,NA,Encaminhamento,Despacho Chancelado,2120775,NA,180,"Prioridade (Art. 151, II, RICD)",9,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,iniciativa,NA
2017-02-07T13:05:00Z,NA,Notificações,Notificação à Sinopse de Despacho Chancelado,2120775,NA,1005,"Prioridade (Art. 151, II, RICD)",10,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,iniciativa,NA
2017-02-07T13:06:00Z,NA,Publicação de Proposição,Encaminhamento de Despacho de Distribuição à CCP para publicação.,2120775,NA,604,"Prioridade (Art. 151, II, RICD)",12,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,iniciativa,NA
2017-02-07T13:30:00Z,NA,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 878/2017.,2120775,NA,180,"Prioridade (Art. 151, II, RICD)",13,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,iniciativa,NA
2017-02-07T14:03:00Z,NA,Recebimento,Recebimento pela CCP.,2120775,NA,500,"Prioridade (Art. 151, II, RICD)",14,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,iniciativa,NA
2017-08-31T14:09:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Constituição de Comissão Especial de Projeto n. 7157/2017, pelo Deputado Rodrigo Martins (PSB-PI), que: ""Requer instalação da Comissão Especial destinada a apreciar o PL nº 6670/2016, que 'Institui a Política Nacional de Redução de Agrotóxicos - PNARA'"".",2120775,NA,194,"Prioridade (Art. 151, II, RICD)",17,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1593624,iniciativa,NA
2018-05-16T00:00:00Z,NA,Constituição de Comissão Temporária,"Ato da Presidência : Constitui Comissão Especial, nos termos do inciso II do art. 34 do Regimento Interno.",2120775,NA,121,"Prioridade (Art. 151, II, RICD)",18,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1660440,iniciativa,NA
2018-05-16T00:00:00Z,Aguardando Parecer,Recebimento,Recebimento pela PL667016.,2120775,915,500,"Prioridade (Art. 151, II, RICD)",19,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,NA,iniciativa,NA
2018-05-17T00:00:00Z,NA,Notificação de Encaminhamento Fora de Fluxo,Realizar o Encaminhamento para PL667016,2120775,NA,910,"Prioridade (Art. 151, II, RICD)",20,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,iniciativa,NA
2018-05-17T00:00:00Z,NA,Notificações,Encaminhado à Comissão Especial PL 6670/2016.,2120775,NA,1005,"Prioridade (Art. 151, II, RICD)",21,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,iniciativa,NA
2018-05-22T00:00:00Z,Aguardando Parecer,Notificações,"I-   Instalada a Comissão 
II - Não houve eleição em virtude do início da Ordem do Dia no Plenário. 
 
",2120775,915,1005,"Prioridade (Art. 151, II, RICD)",22,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,NA,iniciativa,NA
2018-05-23T00:00:00Z,Aguardando Parecer,Notificações,"Eleito Presidente o Deputado  Alessandro Molon  (PSB/ RJ), não houve eleição para Vice-presidentes. 
",2120775,915,1005,"Prioridade (Art. 151, II, RICD)",23,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,NA,iniciativa,NA
2018-05-23T00:00:00Z,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Nilto Tatto (PT-SP)",2120775,915,320,"Prioridade (Art. 151, II, RICD)",24,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,NA,relatoria,NA
2018-05-29T15:44:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 1/2018, pelo Deputado Padre João (PT-MG), que: ""requer a indicação do Parlamentar para representar a Comissão Especial do PNARA no lançamento do FMCA - Fórum Mineiro de Combate aos Agrotóxicos, a realizar-se em Belo Horizonte-MG, em 08 de junho de 2018"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",25,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1663993,relatoria,NA
2018-05-29T15:44:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 2/2018, pelo Deputado Padre João (PT-MG), que: ""Requer a realização de audiência pública para debater a importância da Política Nacional de Redução dos Agrotóxicos, proposta no Projeto de Lei n. 6670 de 2016 e as ameaças de flexibilização da legislação em vigor para liberar mais veneno, conforme propõe o Projeto de Lei n. 6299/2002 e vários de seus apensados, entre eles, o Projeto de Lei 3200 de 2015"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",26,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1663994,relatoria,requerimento_audiencia_publica
2018-05-29T15:44:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 3/2018, pelo Deputado Padre João (PT-MG), que: ""Requer a realização de reuniões externas em alguns Municípios do Estado de Minas Gerais, para debater a importância da Política Nacional de Redução dos Agrotóxicos, proposta no Projeto de Lei n. 6670 de 2016 e as ameaças de flexibilização da legislação em vigor para liberar mais veneno, conforme propõe o Projeto de Lei n. 6299/2002 e vários de seus apensados, entre eles, o Projeto de Lei 3200 de 2015"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",27,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1663995,relatoria,NA
2018-05-30T11:11:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 4/2018, pelo Deputado Alessandro Molon (PSB-RJ), que: ""Requer a realização de Audiência Pública para a Apresentação da Política Nacional de Redução de Agrotóxicos - PnaRA"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",28,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1664354,relatoria,requerimento_audiencia_publica
2018-05-30T11:11:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 5/2018, pelo Deputado Alessandro Molon (PSB-RJ), que: ""Requer a realização de Audiência Pública para debater a o PL 6670 de 2016, que institui a Política Nacional de Redução de Agrotóxicos - PnaRA"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",29,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1664365,relatoria,requerimento_audiencia_publica
2018-05-30T11:37:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 6/2018, pelo Deputado João Daniel (PT-SE), que: ""Requer a realização de audiência pública para debater o controle e a fiscalização do uso de Agrotóxicos no Brasil e os impactos desses produtos na saúde e meio ambiente"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",30,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1664382,relatoria,requerimento_audiencia_publica
2018-05-30T12:15:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 7/2018, pelos Deputados Ivan Valente (PSOL-SP) e Edmilson Rodrigues (PSOL-PA), que: ""Requer a realização de audiência pública para debater a diversidade no prato do brasileiro e segurança alimentar no contexto da Política Nacional de Redução dos Agrotóxicos, proposta no Projeto de Lei n. 6670 de 2016"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",32,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1664420,relatoria,requerimento_audiencia_publica
2018-05-30T15:16:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 8/2018, pelo Deputado Patrus Ananias (PT-MG), que: ""Requeiro, nos termos do Regimento Interno da Câmara dos Deputados, arts  255 e 256, que seja  realizado Seminário no Estado de Minas Gerais, com o objetivo de debater o Projeto de Lei nº 6670, de 2016, que 'Institui a Politica de Redução de Agrotóxicos (PNARA)"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",31,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1664515,relatoria,NA
2018-05-30T16:32:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 9/2018, pelo Deputado Alessandro Molon (PSB-RJ), que: ""Requer a realização de Audiência Pública para debater a o PL 6670 de 2016, que institui a Política Nacional de Redução de Agrotóxicos - PnaRA"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",33,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1664621,relatoria,requerimento_audiencia_publica
2018-06-04T17:25:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 10/2018, pelo Deputado João Daniel (PT-SE), que: ""Requer a realização de seminário na Assembleia Legislativa de Sergipe - ALESE, para debater a proposta de redução do uso de agrotóxico, conforme propõe o PL Nº 6670 de 2016.

"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",34,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665129,relatoria,NA
2018-06-04T17:25:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 11/2018, pelo Deputado João Daniel (PT-SE), que: ""Requer a realização de audiência pública para debater experiências exitosas da produção agroecológica no Brasil.

"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",35,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665131,relatoria,requerimento_audiencia_publica
2018-06-04T17:26:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 12/2018, pelo Deputado João Daniel (PT-SE), que: ""Requer a realização de audiência pública para debater tema: o desenvolvimento do modelo agrícola dominante e seus impactos socioambientais"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",36,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665132,relatoria,requerimento_audiencia_publica
2018-06-04T17:54:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 13/2018, pelo Deputado Pedro Uczai (PT-SC), que: ""Requer a realização de Audiência Pública para debater os princípios da Agricultura Sintrópica"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",37,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665144,relatoria,requerimento_audiencia_publica
2018-06-04T17:54:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 14/2018, pelo Deputado Pedro Uczai (PT-SC), que: ""Requer a realização de Audiência Pública para debater os Sistemas Agroflorestais (SAFs), Alimento e Saúde"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",38,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665145,relatoria,requerimento_audiencia_publica
2018-06-04T17:55:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 15/2018, pelo Deputado Pedro Uczai (PT-SC), que: ""Requer a realização de Audiência Pública para debater os Sistemas Agroflorestais (SAFs), Ciência e Tecnologia e a Contribuição da Embrapa e das Empresas Públicas"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",39,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665146,relatoria,requerimento_audiencia_publica
2018-06-04T17:55:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 16/2018, pelo Deputado Pedro Uczai (PT-SC), que: ""Requer a realização de Audiência Pública para debater os Sistemas Agroflorestais Agroecológicos e a Política de Crédito no Brasil"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",40,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665147,relatoria,requerimento_audiencia_publica
2018-06-04T17:55:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 17/2018, pelo Deputado Pedro Uczai (PT-SC), que: ""Requer a realização de Audiência Pública para debater a Agroecologia, os Sistemas Agroflorestais (SAFs) e as Compras Públicas"".",2120775,915,194,"Prioridade (Art. 151, II, RICD)",41,PL667016,https://dadosabertos.camara.leg.br/api/v2/orgaos/537980,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1665149,relatoria,requerimento_audiencia_publica
